Name,HSE,smiles
NCGC00257834-01,0,C(=C)CCC	
NCGC00260040-01,0,CCCC=O	
NCGC00257836-01,0,N#CCCCC	
NCGC00255085-01,0,C(C(CO)(CCCC)CC)O	
NCGC00254789-01,0,N#CCCOC[C@@H](CCCC)CC	
NCGC00256148-01,0,[P@@H](=O)(OC[C@H](CCCC)CC)OC[C@H](CCCC)CC	
NCGC00254733-01,0,C(=O)CC/C=C\CCCCC	
NCGC00253979-01,0,CCCCC=O	
NCGC00256744-01,0,O1[C@@H](CCC1=O)CCCC	
NCGC00254529-01,0,c1(CCCC)ccccc1	
NCGC00256798-01,0,c1(ccccc1)CCOC(=O)CCCCC	
NCGC00254807-01,0,C([C@H](CCCCC)CCC)O	
NCGC00258080-01,0,CCCCCCC#N	
NCGC00254703-01,0,C([C@H](CCCCCCCC)CCCCCC)O	
NCGC00256026-01,0,C([C@H](CCCCCC)CCCC)O	
NCGC00257860-01,0,CCCCCCCC[C@@H]1CO1	
NCGC00260410-01,0,CCCCCCCCCBr	
NCGC00256912-01,0,C(#N)/C=C/CCCCCCCCCC	
NCGC00255147-01,0,C(CCCCCCCCC)[C@@H]1CO1	
NCGC00257669-01,0,c1(ccccc1)CCCCCCCCCCC	
NCGC00257175-01,0,CCCCCCCCCCCCC	
NCGC00257042-01,0,C=CCCCCCCCCCCCC	
NCGC00257804-01,0,O1C[C@@H]1CCCCCCCCCCCC	
NCGC00257151-01,0,CCCCCCCCCCCCCC	
NCGC00260340-01,0,CCCCCCCCCCCCCC=O	
NCGC00254392-01,0,CCCCCCCCCCCCCCC	
NCGC00260108-01,0,C(#N)CCCCCCCCCCCCCCCCC	
NCGC00256794-01,0,C(=O)(CCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCC(C)C	
NCGC00260543-01,0,C(CCCCCCCCCCCCCCCCC)Cl	
NCGC00260297-01,0,C(CCCCCCCCCCCCCCC)Cl	
NCGC00260391-01,0,CCCCCCCCCCCCCCCCI	
NCGC00260380-01,0,C(CCCCCCCCCCC)I	
NCGC00254572-01,0,N(CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC	
NCGC00260362-01,0,CCCCCCCCCCl	
NCGC00256367-01,0,CCCCCCCCCCN	
NCGC00254773-01,0,CCCCCCCCCO	
NCGC00256817-01,0,C(=O)(C=C)OCCCCCCCC	
NCGC00254334-01,0,C(=O)(OCCCCCCCC)CCCCCCCCC(=O)OCCCCCCCC	
NCGC00255907-01,0,C(=O)(OCCCCCCCC)C	
NCGC00256642-01,0,C(#N)CCOCCCCCCCC	
NCGC00255909-01,0,CCCCCCCOC(=O)CCC	
NCGC00256785-01,0,C(=O)(OCCCCCCC)C	
NCGC00255302-01,0,CCCCCCNCCCCCC	
NCGC00259760-01,0,N(CCCCC)CCCCC	
NCGC00257314-01,0,C(CCCCCN(CCCC)CCCC)N(CCCC)CCCC	
NCGC00259883-01,0,O=NN(CCCC)CCCC	
NCGC00260169-01,0,CCCCn1cc[n+](C)c1.[B-](F)(F)(F)F	
NCGC00257069-01,0,C(CCC)O[Al](OCCCC)OCCCC	
NCGC00258590-01,0,CCCCOCCCC	
NCGC00260473-01,0,CCCCON=O	
NCGC00259525-01,0,P(=O)(OCCCC)OCCCC	
NCGC00254887-01,0,CCCCSCCCC	
NCGC00255163-01,0,OCCC	
NCGC00255743-01,0,O([Si](OCCC)(OCCC)OCCC)CCC	
NCGC00255921-01,0,C(OCCC)(OCCC)OCCC	
NCGC00254943-01,0,O(CCC)CCC	
NCGC00163774-04,0,P(=O)(SCCC)(SCCC)OCC	
NCGC00255274-01,0,CCCSSCCC	
NCGC00255217-01,0,C(#N)CN(CC)c1cc(ccc1)C	
NCGC00256623-01,0,C(=O)(CCCCCCCCCCC)N(CC)CC	
NCGC00255855-01,0,C(=O)(N(CC)CC)N(CC)CC	
NCGC00255740-01,0,C(=O)(N(CC)CC)SCC	
NCGC00258287-01,0,CC(=O)N(CC)CC	
NCGC00258473-01,0,CCN(CC)C=O	
NCGC00255346-01,0,CCN(CC)C1CCCCC1	
NCGC00258427-01,0,CCN(CC)CC	
NCGC00258655-01,0,O1CCN(CC1)CC	
NCGC00255983-01,0,n1c(c(c(nc1NCC)C)CCCC)O	
NCGC00258648-01,0,N(CCCC)CC	
NCGC00260059-01,0,CCO	
NCGC00255877-01,0,[Si](OCC)(OCC)(C)OCC	
NCGC00256247-01,0,C(=O)(OCC)NCCC[Si](OCC)(OCC)OCC	
NCGC00256281-01,0,C(=O)(NCCC[Si](OCC)(OCC)OCC)N	
NCGC00255802-01,0,C(CC[Si](OCC)(OCC)OCC)S	
NCGC00255767-01,0,C(=O)(C(=O)OCC)OCC	
NCGC00255741-01,0,C(OCC)(OCC)OCC	
NCGC00255849-01,0,C(=O)(CC(=O)C)Nc1ccc(cc1)OCC	
NCGC00255172-01,0,Nc1c(N(=O)=O)cc(OCC)cc1	
NCGC00255801-01,0,c12c(cc(cc1)OCC)[C@@H](CC(N2)(C)C)C	
NCGC00258556-01,0,CCOc1c(N)cccc1	
NCGC00255986-01,0,c1(O)c(cccc1)OCC	
NCGC00257733-01,0,C(=O)(CCOCC)OCC	
NCGC00258210-01,0,O(CCOCC)CC	
NCGC00258397-01,0,C(COCCOCC)OC(=O)C	
NCGC00255735-01,0,C(=O)(N(C(=O)CSP(=S)(OCC)OCC)C)OCC	
NCGC00255332-01,0,P(=S)(OCC)(OCC)S	
NCGC00255435-01,0,P(OCC)(OCC)O	
NCGC00247705-01,0,N([C@H](Cc1ccccc1)C)CC.Cl	
NCGC00257717-01,0,Cl.n1ccccc1	
NCGC00247701-01,0,C(c1cc2c(cc1)OCO2)[C@H](NO)C.Cl	
NCGC00260205-01,0,CCCN1C=CN(C)C1.Cl	
NCGC00257526-01,0,CCNCC.Cl	
NCGC00256172-01,0,c1(N=C2NCCN2)c(cccc1Cl)Cl.Cl	
NCGC00258250-01,0,Cl.CNC	
NCGC00181750-01,0,C1(=O)[C@H]([C@@H]2N1C(=C(CS2)C[n+]1c2n(cc1)nccc2)C(=O)[O-])NC(=O)/C(=N/OC)/c1nc(sn1)N.Cl	
NCGC00168269-02,0,C(c1c(ccc(c1)OC)OC)[C@H](N)C.Cl	
NCGC00255862-01,0,Cl.c1(ccccc1)C(=N)N	
NCGC00255912-01,0,C(=N)(NN)N.Cl	
NCGC00258503-01,0,C(=O)(NN)N.Cl	
NCGC00255106-01,0,[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)N)O.Cl	
NCGC00168262-02,0,C(=O)(c1ccccc1)[C@@H](N)C.Cl	
NCGC00255486-01,0,Cl.C(=O)(C[C@H](C[N+](C)(C)C)OC(=O)C)[O-]	
NCGC00256116-01,0,Cl.C(=O)(OCC)CC(=N)OCC	
NCGC00254589-01,0,C(=O)(OCCC)NCCCN(C)C.Cl	
NCGC00260401-01,0,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl	
NCGC00256190-01,0,C(=O)([C@H](CCC(=O)N)Nc1ccc(cc1)N(=O)=O)O.Cl	
NCGC00255614-01,0,[C@@H]1([C@@H]([C@@H]([C@H]([C@@H]([C@H]1O)O[C@@H]1[C@H](C[C@@H]([C@H](O1)C)NC(=N)C(=O)O)N)O)O)O)O.Cl	
NCGC00256911-01,0,n1c(c(c(c(c1)CO)CO)O)C.Cl	
NCGC00258750-01,0,c1(ccc(cc1)CCN)O.Cl	
NCGC00259274-01,0,ClC(=C(Cl)Cl)C(=C(Cl)Cl)Cl	
NCGC00257985-01,0,ClC(=O)c1ccccc1	
NCGC00259800-01,0,O=C(CCCCCCC)Cl	
NCGC00258395-01,0,O(C(=O)Cl)C	
NCGC00258587-01,0,C(=O)(OCC)Cl	
NCGC00258625-01,0,C(=O)(OCc1ccccc1)Cl	
NCGC00259119-01,0,ClC(N(=O)=O)(Cl)Cl	
NCGC00259322-01,0,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	
NCGC00258623-01,0,C(C(=O)Cl)(Cl)(Cl)Cl	
NCGC00257633-01,0,C(C(F)(F)F)(Cl)(Cl)Cl	
NCGC00258090-01,0,ClC(Cl)(Cl)C(=O)N	
NCGC00254826-01,0,ClC(c1nsc(n1)OCC)(Cl)Cl	
NCGC00258693-01,0,ClC(C(Cl)Cl)(Cl)Cl	
NCGC00257604-01,0,ClC(Cl)C(=O)N	
NCGC00257955-01,0,C(C(F)(Cl)Cl)(F)(F)Cl	
NCGC00257789-01,0,C(=C\Cl)/CCl	
NCGC00255534-01,0,c1(c(c(ccc1Cl)Cl)Cl)CC(=O)O	
NCGC00182988-01,0,c1(c(c(cc(c1)C#N)NC(=O)COC(=O)C)Cl)NC(=O)COC(=O)C	
NCGC00255884-01,0,C(=O)(c1cc(cc(c1)Cl)Cl)OC	
NCGC00258565-01,0,C(=O)(c1cc(ccc1)Cl)OC	
NCGC00257111-01,0,C(CN(CCO)c1cc(ccc1)Cl)O	
NCGC00255577-01,0,c1c(ccc(c1Cl)C)Cl	
NCGC00257145-01,0,c1(c(c(c(c(c1)Cl)Cl)Cl)Cl)Cl	
NCGC00257833-01,0,c1(cc(cc(Cl)c1)Cl)Cl	
NCGC00254924-01,0,C(#N)Cc1ccc(cc1Cl)Cl	
NCGC00257856-01,0,CNC.C(=O)(O)COc1c(cc(cc1)Cl)Cl	
NCGC00255411-01,0,C(=O)(OC)COc1c(cc(cc1)Cl)Cl	
NCGC00255596-01,0,C(=O)(OCC(C)C)COc1c(cc(cc1)Cl)Cl	
NCGC00258480-01,0,C(=O)(OC[C@H](CCCC)CC)COc1c(cc(cc1)Cl)Cl	
NCGC00258789-01,0,C(=O)(OCCCC)COc1c(cc(cc1)Cl)Cl	
NCGC00256702-01,0,C(=O)(O[C@H](CCCCC)CC)CCCOc1c(cc(cc1)Cl)Cl	
NCGC00255662-01,0,Clc1c(cc(c(c1)Cl)Cl)OCC(=O)OC[C@H](CCCC)CC	
NCGC00183835-01,0,C(=O)(NC(Cc1ccc(Cl)cc1)(C)C)OCC	
NCGC00256300-01,0,C(=N\OCC1OCCO1)(/C(F)(F)F)\c1ccc(cc1)Cl	
NCGC00168342-02,0,[C@]1(C(CC/C/1=C\c1ccc(cc1)Cl)(C)C)(O)Cn1ncnc1	
NCGC00257280-01,0,c1(ccc(cc1)Cl)CCCCC	
NCGC00254741-01,0,C(=O)(Nc1ccc(cc1)Cl)N	
NCGC00258357-01,0,Cc1nc2ccc(Cl)cc2[nH]1	
NCGC00258775-01,0,Clc1ccccc1	
NCGC00259832-01,0,n1c(cccc1)Cl	
NCGC00255089-01,0,C(=N\N(=O)=O)(/NCc1sc(nc1)Cl)\NC	
NCGC00255751-01,0,c1(sc(c(c1Cl)Cl)Cl)Cl	
NCGC00258377-01,0,c1ccc2c(c1)c(ccc2)Cl	
NCGC00258661-01,0,ClC(CCl)(Cl)Cl	
NCGC00259572-01,0,ClC(CCl)CCl	
NCGC00257896-01,0,OC[C@@H](Cl)CCl	
NCGC00255050-01,0,O=CCCl	
NCGC00255223-01,0,c1(cc(ccc1)CCl)C=C	
NCGC00257820-01,0,ClCc1ccccc1	
NCGC00255999-01,0,C(CCCCCCl)Cl	
NCGC00258692-01,0,ClCCCCl	
NCGC00260075-01,0,ClCCl	
NCGC00259623-01,0,ClCCOCCCl	
NCGC00258394-01,0,ClCOCCl	
NCGC00260111-01,0,P(=S)(OC)(OC)Cl	
NCGC00258368-01,0,P(=O)(Cl)(Cl)Cl	
NCGC00257120-01,0,P(Cl)(Cl)c1ccccc1	
NCGC00255139-01,0,CN(C)/N=N/c1ccccc1	
NCGC00255170-01,0,N(C)(C)C	
NCGC00256211-01,0,C(C(C)(N(C)C)C)O	
NCGC00258886-01,0,O=C(N(C)C)Cl	
NCGC00257546-01,0,n1ccc(cc1)N(C)C	
NCGC00259214-01,0,n1c(n(c(=O)n(c1=O)C1CCCCC1)C)N(C)C	
NCGC00257196-01,0,C(CCCCCCCCCCC)N(C)C	
NCGC00260286-01,0,C(CCCCCCCCCCCCC)N(C)C	
NCGC00260539-01,0,C(CCCCCCCCCCCCCCC)N(C)C	
NCGC00258535-01,0,C(CCCCCN(C)C)N(C)C	
NCGC00256209-01,0,C([C@H](C)O)N(CCCN(C)C)CCCN(C)C	
NCGC00256178-01,0,C(#N)CCNCCCN(C)C	
NCGC00256130-01,0,C(CCNCCCN(C)C)N(C)C	
NCGC00256033-01,0,C(CN(CCN(C)C)C)O	
NCGC00259243-01,0,C(=O)(C(=C)C)OCCN(C)C	
NCGC00256113-01,0,C(CN(CCOCCN(C)C)C)O	
NCGC00257797-01,0,C(COCCN(C)C)O	
NCGC00255194-01,0,CN(C)N	
NCGC00256070-01,0,C1(CCCCC1)N(C1CCCCC1)C	
NCGC00254290-01,0,N(C)(CCCCCCCC)CCCCCCCC	
NCGC00256477-01,0,CCOC(=O)N(C)N=O	
NCGC00256177-01,0,N1(C(=O)N([C@H]([C@@H]1O)O)C)C	
NCGC00255880-01,0,N1(CCCC1)C	
NCGC00255288-01,0,CNC	
NCGC00257852-01,0,c1ccc(NC)cc1	
NCGC00254915-01,0,C(CO)NC	
NCGC00260072-01,0,CO	
NCGC00256013-01,0,O(C)[Si](OC)(c1ccccc1)C	
NCGC00254853-01,0,O(C)[Si](OC)(OC)CCC	
NCGC00257922-01,0,C(CC[Si](OC)(OC)OC)NCCC[Si](OC)(OC)OC	
NCGC00255480-01,0,[Si](c1ccccc1)(OC)(OC)OC	
NCGC00256169-01,0,[Si](CCCn1c(=O)n(CCC[Si](OC)(OC)OC)c(=O)n(c1=O)CCC[Si](OC)(OC)OC)(OC)(OC)OC	
NCGC00256621-01,0,c1(ccc(cc1C(=O)OC)C(=O)OC)C(=O)OC	
NCGC00258543-01,0,c1(ccc(cc1)C(=O)O)C(=O)OC	
NCGC00257351-01,0,C(=O)(c1c(cccc1)C)OC	
NCGC00254641-01,0,c1(c(C(=O)O)cccc1)C(=O)OC	
NCGC00257115-01,0,C(=O)(CCSCCC(=O)OC)OC	
NCGC00255165-01,0,c1ccc([C@@H](OC)C(=O)O)cc1	
NCGC00256762-01,0,CC(CCC[C@H](CC(OC)OC)C)(C)O	
NCGC00256696-01,0,c1(ccccc1)[C@@H](C)C(OC)OC	
NCGC00257616-01,0,C(OC)(OC)OC	
NCGC00256727-01,0,c1(cccc(c1)OC)Br	
NCGC00256877-01,0,c1(ccc(cc1OC)C)C(C)C	
NCGC00255778-01,0,C(=O)c1cc(ccc1)OC	
NCGC00260026-01,0,COc1c(ccc(c1)c1cc(c(cc1)N=C=O)OC)N=C=O	
NCGC00183027-01,0,C(=O)(N(CC)CC)COc1c(cc(CC(=O)OCCC)cc1)OC	
NCGC00258505-01,0,c1(ccc(cc1OC)Cl)Cl	
NCGC00258773-01,0,c1(ccc(cc1N(=O)=O)C)OC	
NCGC00255505-01,0,c1(ccc(cc1Cl)OC)OC	
NCGC00257857-01,0,[C@@H]1([C@H](O[C@H]2[C@@H]([C@@H]([C@@H](O)[C@@H](O2)C)O)O)[C@H]([C@H](O)[C@H](O1)CO)O)Oc1cc(c(C(=O)CCc2cc(c(OC)cc2)O)c(c1)O)O	
NCGC00259877-01,0,c12C(=O)C[C@H](Oc1cc(O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)O)O)cc2O)c1cc(c(cc1)OC)OC	
NCGC00256763-01,0,C(=O)(OCc1ccc(cc1)OC)CC	
NCGC00258683-01,0,C(=O)(C)Nc1ccc(cc1)OC	
NCGC00247336-02,0,[C@]123c4c5O[C@H]1[C@@H](CC[C@H]2[C@@H](Cc4ccc5OC)N(CC3)C)O	
NCGC00256016-01,0,c1c(OC)cccc1OC	
NCGC00259533-01,0,COc1c(cccc1)N(=O)=O	
NCGC00256103-01,0,c1(c(OC)cccc1)OC	
NCGC00260512-01,0,c12c([nH]cn1)c(nc(n2)N)OC	
NCGC00256160-01,0,n1c(c(ncc1)OC)[C@@H](C)CC	
NCGC00256187-01,0,c1(ccc(cc1)COC)COC	
NCGC00257974-01,0,C(OC)COC	
NCGC00255633-01,0,COCCOCCOCCOCCOCCO	
NCGC00259148-01,0,n1c(nc(nc1N(COC)COC)N(COC)COC)N(COC)COC	
NCGC00254871-01,0,P(=O)(OC)(OC)SCC(=O)NC	
NCGC00259261-01,0,CC(C)OP(=O)(OC(C)C)C	
NCGC00259643-01,0,CS(=O)(=O)OC	
NCGC00257560-01,0,O(CC)S(=O)(=O)C	
NCGC00258197-01,0,CS(=O)(=O)Cl	
NCGC00257558-01,0,C(=O)c1ccc(cc1)SC	
NCGC00256645-01,0,n1c(cncc1)SC	
NCGC00256235-01,0,C(CCCCCCCCCCC)SC	
NCGC00260211-01,0,C(CC[N+]1(CCCCC1)C)C.F[B-](F)(F)F	
NCGC00260241-01,0,CCCC[n+]1ccccc1.[B-](F)(F)(F)F	
NCGC00260248-01,0,CCCCCC[n+]1ccccc1.[B-](F)(F)(F)F	
NCGC00260214-01,0,CCCC[N+]1(C)CCCCC1.F[P-](F)(F)(F)(F)F	
NCGC00258152-01,0,c1c[n+](cn1CC)C.[P-](F)(F)(F)(F)(F)F	
NCGC00260194-01,0,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F	
NCGC00258163-01,0,[n+]1(ccccc1)CCCC.[P-](F)(F)(F)(F)(F)F	
NCGC00254312-01,0,C(C(C(C(C(C(CCI)(F)F)(F)F)(F)F)(F)F)(F)F)(F)(F)F	
NCGC00256745-01,0,C(C(C(C(CCI)(F)F)(F)F)(F)F)(F)(F)F	
NCGC00254434-01,0,C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O	
NCGC00255908-01,0,C(=O)(OCC)C(F)(F)F	
NCGC00257939-01,0,FC(F)(F)c1cccc(Cl)c1	
NCGC00183012-01,0,FC(F)(F)c1c(cc2c(c1)N[C@@H](NS2(=O)=O)CCCCC)S(=O)(=O)N	
NCGC00254912-01,0,c1(c(c(ccc1)C(F)(F)F)S(=O)(=O)Nc1nn2c(n1)c(cnc2OC)OC)OCC(F)F	
NCGC00258507-01,0,FC(F)(F)c1ccccc1	
NCGC00258305-01,0,FC(F)(F)c1ccccc1Cl	
NCGC00260242-01,0,CCCC[n+]1ccccc1.C(F)(F)(F)S(=O)(=O)[O-]	
NCGC00183857-01,0,n1(c2c(c(=O)c(c1)C(=O)O)cc(c(N1C[C@H](NCC1)C)c2)F)c1c(cc(cc1)F)F	
NCGC00256205-01,0,C(=O)c1cc(c(cc1)F)Br	
NCGC00254192-01,0,CC(=O)c1ccc2OC(C)(C)[C@H](O)[C@@H](NC(=O)c3ccc(F)cc3)c2c1	
NCGC00260370-01,0,O=N(=O)c1cc(Cl)c(cc1)F	
NCGC00260461-01,0,c1(O)c(cccc1)F	
NCGC00260458-01,0,c1c(cccc1)c1c(cccc1)F	
NCGC00255762-01,0,n1c(n2c(c(c1)F)nc(n2)S(=O)(=O)Nc1c(cccc1F)F)OC	
NCGC00259696-01,0,S(=O)(=O)(O)F	
NCGC00255744-01,0,C(CN)N.I.I	
NCGC00258637-01,0,Ic1cccc(c1)N(=O)=O	
NCGC00258101-01,0,c1c[n+](cn1CC)C.C(#N)[S-]	
NCGC00258398-01,0,C(#N)C(=C)CCC#N	
NCGC00257931-01,0,C(#N)C1(O)CCCCC1	
NCGC00254695-01,0,c1(C#N)c(Cl)cccc1Cl	
NCGC00256626-01,0,C(#N)c1c(cccc1F)F	
NCGC00258675-01,0,CCCCCCc1ccc(cc1)c1ccc(C#N)cc1	
NCGC00256042-01,0,C(#N)c1ccc(cc1)Cl	
NCGC00259025-01,0,c1(cccc(c1)C#N)C#N	
NCGC00254647-01,0,n1ccc(cc1)C#N	
NCGC00256658-01,0,C1(CCCCC1)(C#N)/N=N/C1(CCCCC1)C#N	
NCGC00258492-01,0,C(=O)(OC)CC#N	
NCGC00257988-01,0,C(=O)(OCC)CC#N	
NCGC00258189-01,0,N#CCCC#N	
NCGC00259732-01,0,N#CCCCCC#N	
NCGC00254674-01,0,C(#N)CCNCCC#N	
NCGC00257764-01,0,C(#N)CCOC	
NCGC00260375-01,0,CC[C@@H](c1ccccc1)N	
NCGC00258440-01,0,C(=N)(NN(=O)=O)N	
NCGC00258201-01,0,C(=N)([S@@](=O)O)N	
NCGC00255520-01,0,N1[C@H](c2cnccc2)CCCC1	
NCGC00258175-01,0,c1ccccc1C(=O)N	
NCGC00257784-01,0,NC(=O)c1ccncc1	
NCGC00259712-01,0,N(C(=O)N)C(=O)N	
NCGC00255205-01,0,NC(=O)OC	
NCGC00259904-01,0,NC(=S)NNC(=S)N	
NCGC00259491-01,0,C(=O)N	
NCGC00259456-01,0,Nc1cc(ccc1OC)C	
NCGC00255768-01,0,C(=O)(c1cc(cc(c1)N)N)O	
NCGC00256123-01,0,c1(ccc(cc1N)S(=O)(=O)O)S(=O)(=O)O	
NCGC00256192-01,0,O1c2c(CC1(C)C)cccc2N	
NCGC00257899-01,0,Nc1ccccc1	
NCGC00258124-01,0,[C@@](C)(C=C)(CCC=C(C)C)OC(=O)c1ccccc1N	
NCGC00259011-01,0,c1(c(OC)cccc1)N	
NCGC00255005-01,0,Clc1nc(N)nc(N)n1	
NCGC00260497-01,0,Cn1cnc2c1c(N)ncn2	
NCGC00183016-01,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)Cn1nnc(n1)C)NC(=O)/C(=N/OC)/c1nc(sc1)N	
NCGC00255073-01,0,[C@H]1(C[C@@H](CCC1)CN)CN	
NCGC00254835-01,0,NCc1ccccc1	
NCGC00257600-01,0,C(CCCCCN)NCCCCCCN	
NCGC00255491-01,0,N1(CCOCC1)CCCN	
NCGC00255785-01,0,NCCN1CCOCC1	
NCGC00257763-01,0,N(CCN)CCO	
NCGC00258839-01,0,C(COCCN)O	
NCGC00256445-01,0,OS(=O)(=O)O.NN	
NCGC00259442-01,0,n1ncn(c1)N	
NCGC00259799-01,0,[P@@](=O)(SC)(N)OC	
NCGC00259454-01,0,S(=O)(=O)(N)O	
NCGC00255846-01,0,C1COCCN1CCOCCN1CCOCC1	
NCGC00256643-01,0,[Mg+2].N(=O)(=O)[O-].N(=O)(=O)[O-]	
NCGC00255460-01,0,C(=O)([C@@H](c1ccccc1)CO)O[C@@H]1C[C@H]2N([C@@H](C1)CC2)C.C(=O)([C@@H](c1ccccc1)CO)O[C@@H]1C[C@H]2N([C@@H](C1)CC2)C.S(=O)(=O)(O)O	
NCGC00260039-01,0,FB(F)F	
NCGC00256903-01,0,N1C(=O)C(=O)C(=O)NC1=O	
NCGC00181305-01,0,O=C1O[Mg]2(OC(=O)c3ccccc3O2)Oc2ccccc12	
NCGC00258658-01,0,[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	
NCGC00254670-01,0,n1c2c(c(ccc2O)S(=O)(=O)O)ccc1	
NCGC00260356-01,0,C(CC(=O)O)[C@H](C(=O)O)N	
NCGC00260221-01,0,CCCCCCCCCCCCCC[C@@H](CO)/N=C(\CCCCCCCCCCCCCC)/O	
NCGC00256053-01,0,[Al](O)(O)OC(=O)C	
NCGC00255968-01,0,C(=O)([C@@H](O)C)OCCCC	
NCGC00183842-01,0,c1(c(cc(cc1)O)Cl)[C@H](CNC(C)(C)C)O	
NCGC00257984-01,0,[C@@H]1(OC)[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO	
NCGC00256143-01,0,[C@H]12O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5[C@@H]([C@H]([C@H](O2)[C@@H](CO)O5)O)O)[C@@H]([C@H]4O)O)[C@@H]([C@H]3O)O)[C@@H]([C@H]1O)O)CO)CO	
NCGC00260044-01,0,Oc1c(ccc(c1)/C=C/C(=O)O[C@H]1[C@@H]([C@@H](C[C@@](C1)(O)C(=O)O)O)O)O	
NCGC00258119-01,0,O1[C@@H]([C@@H](O)[C@@H]([C@@H](O)[C@@H]1O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1OC1[C@@H]([C@@H](O)[C@@H]([C@H](O1)CO)O)O)O[C@@H]1C[C@@H]2[C@@]3(C[C@@H]1C(=C)C3)CC[C@H]1[C@@]2(CCC[C@@]1(C)C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)C)CO)O)O)CO	
NCGC00260293-01,0,C(=O)(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	
NCGC00258716-01,0,O[C@@H]([C@@H]([C@@H](CBr)O)O)[C@@H](CBr)O	
NCGC00255695-01,0,C(=O)[C@H]([C@@H]([C@@H](CO)O)O)O	
NCGC00257699-01,0,O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O)[C@@H]1O	
NCGC00260344-01,0,C[n+]1ccn(CC)c1.O=N(=O)[O-]	
NCGC00255422-01,0,C(C(CC)(CO)N(=O)=O)O	
NCGC00258406-01,0,Cc1cccc(c1N(=O)=O)C(=O)O	
NCGC00260501-01,0,c1cc(cc(c1)N(=O)=O)C=O	
NCGC00258314-01,0,C(F)(F)(F)c1cccc(c1)N(=O)=O	
NCGC00258391-01,0,N(=O)(=O)c1cccc(CCl)c1	
NCGC00254679-01,0,C(=O)(c1c(c(cc(c1)Cl)N(=O)=O)Cl)O	
NCGC00257897-01,0,c1cc(N(=O)=O)ccc1C(=O)N	
NCGC00259840-01,0,O=N(=O)c1ccc(cc1)Cl	
NCGC00257940-01,0,N(=O)(=O)c1cccc(N)c1	
NCGC00258528-01,0,O=N(=O)c1c(cccc1)CC#N	
NCGC00182985-01,0,O=N(=O)OCCN(CCON(=O)=O)CCON(=O)=O	
NCGC00257531-01,0,O=[Si]=O	
NCGC00256707-01,0,C(=O)(/C=C/CCCCCC)OC	
NCGC00254881-01,0,C(=O)(C#CCCCCC)OC	
NCGC00258690-01,0,C(=O)([C@H](C(=O)C)C)OCC	
NCGC00256034-01,0,C(=O)(OCC)CC(C(=O)C)C(=O)C	
NCGC00258123-01,0,C(=C\C(=O)C)/c1ccco1	
NCGC00256469-01,0,O=C1[C@H](C(=O)OC(=C1)C)C(=O)C	
NCGC00256706-01,0,n1c(sc(c1C)C(=O)C)C	
NCGC00258441-01,0,N(C(=O)C)c1cccc(C)c1	
NCGC00256267-01,0,C(=O)(C)Nc1ccc(cc1C)C	
NCGC00259753-01,0,[P@](=O)(NC(=O)C)(SC)OC	
NCGC00255630-01,0,CC[C@](CCCC(C)C)(OC(=O)C)C	
NCGC00257766-01,0,[C@H](CC)(OC(=O)C)OCCCOC	
NCGC00255478-01,0,c1(ccc(cc1)CCC(=O)C)OC(=O)C	
NCGC00255658-01,0,[C@@H]1([C@@H](CCCC1)C(C)(C)C)OC(=O)C	
NCGC00255643-01,0,C(C/C=C\CC)OC(=O)C	
NCGC00256781-01,0,C(C[C@@H](CCCCCC)O)OC(=O)C	
NCGC00256834-01,0,C(=O)(C)SCc1occc1	
NCGC00255151-01,0,C=CC(=O)OCCCCCC	
NCGC00256672-01,0,C(=O)(/C=C/c1ccccc1)OCC	
NCGC00255637-01,0,C(=O)(c1ccc(cc1)Cl)c1ccc(cc1)Cl	
NCGC00257510-01,1,C(=O)(C1CCC1)c1ccccc1	
