Name,ER-LBD,smiles
NCGC00258061-01,0,c1(c2c(ccc1N)cccc2)S(=O)(=O)O	
NCGC00258708-01,0,[C@](c1cncnc1)(c1ccc(OC(F)(F)F)cc1)(C(C)C)O	
NCGC00255992-01,0,c1(O)c(cccc1[C@H](CC)C)[C@@H](CC)C	
NCGC00257112-01,0,O1c2c(CC1(C)C)cccc2O	
NCGC00257618-01,0,C1[C@H](OCCO)[C@@H](OCCO)[C@H](O1)[C@H](O)COC(=O)CCCCCCCCCCC	
NCGC00260231-01,0,CCCC[n+]1ccc(C)cc1.[Br-]	
NCGC00256186-01,0,C(=O)([C@@](CCC(C)C)(C)CC)[O-].[Ca+2].C(=O)([C@@](CCC(C)C)(C)CC)[O-]	
NCGC00257978-01,0,C(=O)([O-])C.[Co+2].C(=O)([O-])C	
NCGC00254730-01,0,C(=S)([S-])NCCNC(=S)[S-].[Mn+2]	
NCGC00256309-01,0,[Na+].CC(=C)C(=O)[O-]	
NCGC00254344-01,0,c1(ccc(cc1)N(=O)=O)[O-].[Na+]	
NCGC00255285-01,0,C1(=O)[N-]C(=O)NC1(c1ccccc1)c1ccccc1.[Na+]	
NCGC00260076-01,0,[Ni+2].[CH-]1C=CC=C1.[CH-]1C=CC=C1	
NCGC00258694-01,0,Oc1c2cc(ccc2c(cc1N(=O)=O)N(=O)=O)S(=O)(=O)O	
NCGC00254983-01,0,c1(c(c(N(=O)=O)cc(C(F)(F)F)c1)N(CC(=C)C)CC)N(=O)=O	
NCGC00255836-01,0,N(=O)(=O)c1ccc(NC(=O)NCc2cnccc2)cc1	
NCGC00257728-01,0,O=N(=O)c1c2c(cccc2)ccc1C	
NCGC00259275-01,0,C(Br)CCl	
NCGC00255830-01,0,C(=N\O)(/C(=N/O)/C)\C	
NCGC00256750-01,1,c1c(cccc1)C(=O)O[C@@](CCC=C(C)C)(C)C=C	
NCGC00258483-01,0,[C@@H]1([C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@H]1C([C@H]2[C@@]3([C@]4(C(=CC2)[C@]2([C@](CC4)([C@H]4[C@@H](C2)O[C@@]2(C[C@H]4C)O[C@H]([C@@]4([C@H]2O4)C)O)C)C)C3)CC1)(C)C	
NCGC00260259-01,0,CCC[N+]1(C)CCCC1.C(F)(F)(F)S(=O)(=O)[O-]	
NCGC00256882-01,0,C(C)O[Si](CCCOC[C@@H]1OC1)(OCC)C	
NCGC00258949-01,0,O1[Si](O[Si](O[Si](O[Si]1(C)C)(C)C)(C)C)(C)C	
NCGC00255671-01,0,O1[Si@](O[Si@](O[Si@@](O[Si@]1(C)C=C)(C)C=C)(C)C=C)(C)C=C	
NCGC00254634-01,0,[SiH](O[Si](O[Si](O[SiH](C)C)(C)C)(C)C)(C)C	
NCGC00257409-01,0,C1C[C@H]2C([C@@]1([C@@H](C2)OC(=O)C(=C)C)C)(C)C	
NCGC00255742-01,0,C(=O)(C(=C)C)OCCCCCCOC(=O)C(=C)C	
NCGC00259189-01,0,CC(=C)CCl	
NCGC00258194-01,0,C(=C)(Cl)CCl	
NCGC00258537-01,0,C=CC=O	
NCGC00255023-01,0,N1(C(=O)CCCCC1)C=C	
NCGC00255241-01,0,C(=O)([C@](CCC(C)C)(CC)C)OC=C	
NCGC00254420-01,0,C\1=C/CC/C=C/CC/C=C/CC1	
NCGC00254079-01,0,c1ccc2cccc3c2c1CC3	
NCGC00257323-01,0,C(c1c(c(C(C)(C)C)cc(c1)Cc1cc(C(C)(C)C)c(O)c(c1)C(C)(C)C)O)(C)(C)C	
NCGC00256222-01,0,c1c(ccc(c1)CCC=O)C(C)(C)C	
NCGC00256295-01,0,[C@H]1([C@H](CCCC1)C(C)(C)C)O	
NCGC00257325-01,0,C(C[C@H](CC(C)(C)C)C)O	
NCGC00254006-01,0,C(=O)(OOC(C)(C)C)c1ccccc1	
NCGC00255687-01,0,CC(CCCC(C)C)(O)C	
NCGC00257686-01,0,CC(CCC[C@@H](C=C)C)(O)C	
NCGC00259478-01,0,C(#N)C(C)C	
NCGC00254984-01,0,c12c(cc(cc1)C(C)C)ccc(c2)C(C)C	
NCGC00256812-01,0,C(=O)/C(=C/CC(C)C)/c1ccccc1	
NCGC00254726-01,0,n1c(c(c(c(c1C(F)F)C(=O)OC)CC(C)C)C1=NCCS1)C(F)(F)F	
NCGC00254314-01,0,c1(ccc(cc1C(=O)OCCCCCCC(C)C)C(=O)OCCCCCCC(C)C)C(=O)OCCCCCCC(C)C	
NCGC00258495-01,0,c1(c(C(=O)OCCCCC(C)C)cccc1)C(=O)OCCCCC(C)C	
NCGC00259517-01,0,CC(C)Oc1ccccc1OC(=O)NC	
NCGC00256036-01,0,N1C(CC(CC1(C)C)NCCCC)(C)C	
NCGC00258389-01,0,c1(c(ccc(c1)C(=O)O)N(=O)=O)C	
NCGC00258034-01,0,c1(ccc(cc1C)OC)Br	
NCGC00255649-01,0,[C@H]1(CC[C@H](CC1)C)CO	
NCGC00257319-01,0,Cc1c(C)cccc1O	
NCGC00255851-01,0,C1(C2=CCCC([C@]32C[C@@H]1CC3)(C)C)(C)C	
NCGC00258511-01,0,c1(cccc(c1)Oc1ccccc1)C	
NCGC00257708-01,0,Cc1ccc2ccc3cccc4ccc1c2c34	
NCGC00259551-01,0,O=C(OC[C@H](CCCC)CC)c1ccc(c(C(=O)OC[C@H](CCCC)CC)c1)C(=O)OC[C@H](CCCC)CC	
NCGC00258015-01,0,c1(ccc(cc1)C(=O)OC[C@H](CCCC)CC)C(=O)OC[C@H](CCCC)CC	
NCGC00254954-01,0,C1(=C(C[C@H](CC1=O)C[C@@H](SCC)C)O)/C(=N/OCC)/CCC	
NCGC00258638-01,0,C(=O)(CCC)OC(=O)CCC	
NCGC00255406-01,0,C(=O)/C=C\C=C\CCCC	
NCGC00257665-01,0,C(CCCCCCC/C=C\CCCCCCCC)O	
NCGC00255881-01,0,c1(c(c(N(=O)=O)cc(C(F)(F)F)c1)N(CC1CC1)CCC)N(=O)=O	
NCGC00183858-01,0,c1(ccc(cc1)F)c1c2CCCCCCc2nc(c1)N1CCN(CC1)CC	
NCGC00182982-01,0,C1N(CCCC1)Cc1cccc(c1)OCCCNC(=O)NCC	
NCGC00254656-01,0,[Si](OCC)(OCC)(OCC)CC[C@@H]1C[C@@H]2[C@H](CC1)O2	
NCGC00257652-01,0,[Si](CCCCl)(OCC)(OCC)OCC	
NCGC00260133-01,0,c1(c2ccc(cc2)N)ccc(cc1)N.Cl.Cl	
NCGC00247720-01,0,[C@@]123c4c5O[C@H]2[C@H](C=C[C@H]1[C@@H](Cc4ccc5OC)N(CC3)C)O.Cl	
NCGC00260101-01,0,[Si](Cl)(Cl)(c1ccccc1)c1ccccc1	
NCGC00254964-01,0,[Yb](Cl)(Cl)Cl	
NCGC00260437-01,0,C1=CC=C[C@H]1[Zr](C1=CC=CC1)(Cl)Cl	
NCGC00255192-01,0,n1cc(ccc1Cl)C(Cl)(Cl)Cl	
NCGC00256337-01,0,C(=O)(OC(C)C)COc1c(cc(cc1)Cl)Cl	
NCGC00257078-01,0,Oc1cc(Cl)ccc1Cl	
NCGC00255518-01,0,C(=O)(N(OC)C)Nc1ccc(cc1)Cl	
NCGC00258737-01,0,O=C(O)CCCl	
NCGC00256237-01,0,C(COCCCl)OCCCl	
NCGC00254830-01,0,C(=C\C(=O)CC)/c1ccc(cc1)OC	
NCGC00255537-01,0,c1(c(cc(cc1)N(=O)=O)N(=O)=O)OC	
NCGC00255953-01,0,c12cc(ccc1cccc2)OC	
NCGC00256579-01,0,CP(=O)(OC)OC	
NCGC00254906-01,0,n1c(nc(nc1SC)N=N#N)NC(C)C	
NCGC00254610-01,0,n1c(nc(nc1NCC)SC)NCC	
NCGC00254438-01,0,c12c(N([C@@H](C[C@@H]1N(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)C)CC)C(=O)OC(C)C)ccc(c2)C(F)(F)F	
NCGC00254562-01,0,C(=O)(c1cc(ccc1)C(F)(F)F)O	
NCGC00255631-01,0,[Na]I	
NCGC00258544-01,0,N/C(=C(\N)/C#N)/C#N	
NCGC00255417-01,0,C(#N)c1c(cccc1)O	
NCGC00258916-01,0,C(#N)CCN(C)C	
NCGC00183844-01,0,n1(c2c(c(=O)c(c1)C(=O)O)cc(c(N1CC3([C@H](C1)N)CC3)c2Cl)F)[C@@H]1C[C@H]1F	
NCGC00255140-01,0,c12n([C@H]3[C@@H](O2)[C@@H]([C@H](O3)CO)O)ccc(=N)n1	
NCGC00256586-01,0,CN(C(=O)N)N=O	
NCGC00257679-01,0,c1(cccc(c1C)N)N	
NCGC00259199-01,0,n1cccc(c1)N	
NCGC00254972-01,0,CC(C)Nc1nc(Cl)nc(N)n1	
NCGC00258372-01,0,Nc1nc2c(cccc2)s1	
NCGC00257854-01,0,C1C[C@@H](CC[C@H]1C[C@@H]1CC[C@H](CC1)N)N	
NCGC00258952-01,0,[C@]1(CC(C[C@@H](C1)N)(C)C)(CN)C	
NCGC00255268-01,0,NCCCN1CCN(CCCN)CC1	
NCGC00256697-01,0,N(N)C(=O)OCc1ccccc1	
NCGC00260050-01,0,[Co+2].[O-]S(=O)(=O)[O-]	
NCGC00260331-01,0,O=[Mo](=O)=O	
NCGC00257644-01,0,C(=O)(N)c1cccc(c1)N(=O)=O	
NCGC00258318-01,0,C(=O)(/C=C/C(=O)OCC)OCC	
NCGC00242597-01,0,[C@H]12C[C@]3(C[C@@H](C2)C[C@@](C1)(C3)O)[C@H](N)C(=O)N1[C@@H]2[C@H](C[C@H]1C#N)C2	
NCGC00256844-01,0,C(=O)(/C=C/c1ccccc1)OCCCc1ccccc1	
NCGC00256283-01,0,C(=O)(C(C)(O)C)c1ccccc1	
NCGC00254701-01,0,C(=O)(OCCOC)CC#N	
NCGC00256678-01,0,C(=O)(CC(C)C)O[C@](C=C)(CCC=C(C)C)C	
NCGC00256880-01,0,C(=O)(OCC)COc1ccc(cc1)C	
NCGC00254974-01,0,c1(N(C(=O)COc2sc(nn2)C(F)(F)F)C(C)C)ccc(cc1)F	
NCGC00255737-01,0,C(=O)(Nc1ccccc1)N	
NCGC00255190-01,0,C(=O)(NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(Cl)cccc1	
NCGC00254806-01,0,C(=O)(Nc1ccccc1)N(C)C	
NCGC00258068-01,0,N(c1ccccn1)(Cc1ccc(OC)cc1)CCN(C)C.OC(=O)/C=C\C(=O)O	
NCGC00259749-01,0,O=C(c1ccc(C)o1)O	
NCGC00254257-01,0,C(=O)(c1cc(Oc2ccccc2)ccc1)O	
NCGC00256732-01,0,C(=O)(C[C@H](CCC=C(C)C)C)O	
NCGC00257588-01,0,OC(=O)C[C@H](Cl)C(=O)O	
NCGC00260099-01,0,O=C(O)CCCCCCCCCCCCCCCC	
NCGC00183843-01,0,C1(c2c(CCc3c1cccc3)cccc2)NCCCCCCC(=O)O	
NCGC00260284-01,0,N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC(=O)O	
NCGC00256646-01,0,[C@]12([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@@H](CC4)O)C)C[C@@H]1O)CC[C@@H]2[C@@H](CCC(=O)NCC(=O)O)C)C	
NCGC00255883-01,0,C(=O)(Oc1cc(ccc1)NC(=O)N(C)C)NC(C)(C)C	
NCGC00254509-01,0,C(CCCCCCC)OC(=O)c1cc(ccc1C(=O)OCCCCCCCC)C(=O)OCCCCCCCC	
NCGC00256840-01,0,c1(c(C(=O)OCCCCCCCCCC)cccc1)C(=O)OCCCCCCCC	
NCGC00258317-01,0,C(=O)(C(=C)C)OCCN(CC)CC	
NCGC00256100-01,0,O(C(=O)C(=C)C)CCOCCOC(=O)C(=C)C	
NCGC00254720-01,0,N1C(CC(=O)CC1(C)C)(C)C	
NCGC00256661-01,0,C1CCCCCCCCCC(=O)CCCC1	
NCGC00254640-01,0,C1(C(=O)c2c(C1=O)cccc2)c1nc2c(cccc2)c(c1O)Br	
NCGC00255878-01,0,[nH]1c2c3c(=O)c4c(c(=O)c3cc(c2[nH]c2c3c(=O)c5c(c(=O)c3cc(c12)Cl)cccc5)Cl)cccc4	
NCGC00258603-01,0,P(=O)(OCc1ccccc1)(OCc1ccccc1)O	
NCGC00255240-01,0,[S@](=O)(C)c1ccc(OP(=S)(OCC)OCC)cc1	
NCGC00254241-01,0,c1(nc(sc1)C(F)(F)F)[C@H](CN[C@@H](Cc1ccc(cc1)OCC(=O)O)C)O	
NCGC00258689-01,0,[C@]1(C(CC(=O)C=C1C)(C)C)(/C=C/C(=C\C(=O)O)/C)O	
NCGC00256663-01,0,c1(c(ccc(c1)CCC(=O)C)O)OC	
NCGC00257338-01,0,C1(=O)[C@@H]([C@H](CO1)Cc1cc(O)ccc1)Cc1cc(O)ccc1	
NCGC00259669-01,0,Oc1cccc2ccccc12	
NCGC00254921-01,0,C([C@H](CCCCCC)O)O	
NCGC00254901-01,0,C([C@H](CCCCO)O)O	
NCGC00255807-01,0,C(OC[C@H](C)OCCCO)(C)(C)C	
NCGC00256274-01,0,C(N(CCO)CCCN)CO	
NCGC00256950-01,0,C(CN(CCO)CCO)O.S(=O)(=O)(OCCCCCCCCCCCC)O	
NCGC00259165-01,0,OCCOCCO	
NCGC00256567-01,0,OCCOCCOCCOCCCC	
NCGC00256027-01,0,C(=O)([C@H](CCCC)CC)[O-].[Ba+2].C(=O)([C@H](CCCC)CC)[O-]	
NCGC00260176-01,0,CCCCCCCCCCCCn1cc[n+](C)c1.[Br-]	
NCGC00258164-01,0,[n+]1(ccccc1)CCCC.[Br-]	
NCGC00260041-01,0,O=[Cd]	
NCGC00258046-01,0,C([N+](C)(C)C)CO.[Cl-]	
NCGC00260117-01,0,C(COC(=O)C=C)[N+](C)(C)C.[Cl-]	
NCGC00254677-01,0,[N+]1(C)(C)CCCCC1.[Cl-]	
NCGC00260229-01,0,CCCC[n+]1cccc(C)c1.[Cl-]	
NCGC00260281-01,0,N#[C-].[Cu+]	
NCGC00258180-01,0,[N+]1(CCCC1)(CC)C.[I-]	
NCGC00260345-01,0,[Li+].S(=O)(=O)([O-])[O-].[Li+]	
NCGC00254031-01,0,n1c(ccc2c1[C@H]([C@@H]([C@H]2c1cc2OCOc2cc1)C(=O)[O-])c1ccc(cc1C[C@H](C)C(=O)[O-])OC)CCCC.[Na+].[Na+]	
NCGC00256651-01,0,O=C(C(CCC)CCC)[O-].[Na+]	
NCGC00257321-01,0,c12c(cc(cc1)O)ccc(c2)S(=O)(=O)[O-].[Na+]	
NCGC00255917-01,0,[Na+].c12c(cccc1)cccc2S(=O)(=O)[O-]	
NCGC00258549-01,0,C(CNC)S(=O)(=O)[O-].[Na+]	
NCGC00254908-01,0,S(=O)(=O)([O-])OCCCCCCCCC.[Na+]	
NCGC00256037-01,0,[Na+].S=C(N(CCCC)CCCC)[S-]	
NCGC00255300-01,0,C(=S)(NC)[S-].[Na+]	
NCGC00253999-01,0,[C@@]1(c2ccccc2)(C(=O)NC(=NC1=O)[O-])CC.[Na+]	
NCGC00255502-01,0,c1(c(OCC(=O)[O-])ccc(c1)Cl)C.[Na+]	
NCGC00258490-01,0,C(=O)([O-])[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+]	
NCGC00260439-01,0,[Na+].c1(ccc(cc1)N)[As@@](=O)([O-])O	
NCGC00259652-01,0,C(=O)([C@H](CC(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1.[Na+]	
NCGC00258069-01,0,O=C1[N-]S(=O)(=O)c2ccccc12.[Na+]	
NCGC00258013-01,0,[Na+].c1(cc(cc(c1)C(=O)OC)C(=O)OC)S(=O)(=O)[O-]	
NCGC00254959-01,0,c1(ccccc1C=O)S(=O)(=O)[O-].[Na+]	
NCGC00258620-01,0,C(CCCCCCC)S(=O)(=O)[O-].[Na+]	
NCGC00254355-01,0,[C@@H]1(OC(=O)C(=C1[O-])O)[C@H](CO)O.[Na+]	
NCGC00260324-01,0,S(=O)(=O)([O-])[S-].[NH4+].[NH4+]	
NCGC00256779-01,0,C12=CC(=O)[C@H]3[C@]([C@@]1(CC[C@@]1([C@H]2C[C@@](C(=O)O)(CC1)C)C)C)(CC[C@@H]1[C@@]3(CC[C@@H](C1(C)C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)[O-])O)O)O)C)C.[NH4+]	
NCGC00255236-01,0,C(=N\N(=O)=O)(/NC)\NC[C@@H]1COCC1	
NCGC00258567-01,0,C(CNc1c(cc(cc1)N(=O)=O)OCCO)O	
NCGC00259233-01,0,O=N(=O)c1cc2c(cc1)[nH]cn2	
NCGC00258033-01,0,N1(=O)(CCOCC1)C	
NCGC00256228-01,0,[O]N1C(CC(=O)CC1(C)C)(C)C	
NCGC00260353-01,0,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]	
NCGC00257946-01,0,ClC(Cl)(Br)Br	
NCGC00255692-01,0,C(=O)(c1cc(c(c(c1)Br)O)Br)O	
NCGC00257049-01,0,Brc1ccc(cc1)Oc1ccc(Br)cc1	
NCGC00091586-02,0,Brc1c(cccc1)c1ccccc1	
NCGC00258355-01,0,BrCC=C	
NCGC00260407-01,0,CCCCCCCCCCCCCCCBr	
NCGC00258589-01,0,OCCBr	
NCGC00256963-01,0,C1(=CCC(=C(C)C)CC1)C	
NCGC00255622-01,0,[C@@]12(CC(=O)[C@@H]([C@H]1C2)C)C(C)C	
NCGC00260254-01,0,CC[N+]1(C)CCCC1.C(F)(F)(F)S(=O)(=O)[O-]	
NCGC00260188-01,0,CCn1cc[n+](C)c1.CS(=O)(=O)[O-]	
NCGC00258592-01,0,c1c[n+](cn1CC)C.C(S(=O)(=O)[O-])(F)(F)F	
NCGC00260199-01,0,C[n+]1ccn(CCO)c1.[B-](F)(F)(F)F	
NCGC00257565-01,0,[Si](C)(C)(C)C	
NCGC00256134-01,0,[Si](NC1CCCCC1)(NC1CCCCC1)(NC1CCCCC1)C	
NCGC00258349-01,0,CC(=CC(C)(C)C)C	
NCGC00259629-01,0,CC(=O)C=C(C)C	
NCGC00257871-01,0,C(=C\C)(/C)\C#N	
NCGC00258388-01,0,O=C/C=C/C=C/C	
NCGC00256230-01,0,[C@@]12(C(=CC(=O)C[C@H]2C)CC[C@H](C1)C(=C)C)C	
NCGC00257059-01,0,C(=O)(C(=C)C)OCCCCCCCCCCCC	
NCGC00254736-01,0,C1=C[C@H]2[C@@H](C1)[C@@H]1C[C@H]([C@H]2C1)OCCOC(=O)C(=C)C	
NCGC00260062-01,0,O=C(OCC)C=C	
NCGC00257738-01,0,C=CC(=O)OCC(C)C	
NCGC00256210-01,0,C(=O)(C=C)OCCCCCCCCCC	
NCGC00257917-01,0,O=C(C=C)C	
NCGC00259076-01,0,NC(=O)C=C	
NCGC00258425-01,0,C(=C)[C@@H]1CO1	
NCGC00257726-01,0,O1COc2c1cc(cc2OC)CC=C	
NCGC00256705-01,0,C(CCCCCCCC=C)O	
NCGC00255869-01,0,C(COCC=C)(CO)(COCC=C)COCC=C	
NCGC00257943-01,0,C=CCOC[C@@H]1CO1	
NCGC00255533-01,0,S(SCC=C)CC=C	
NCGC00256137-01,0,C=COCCOCCOCCOC=C	
NCGC00256045-01,0,[nH]1nnnc1c1ccccc1	
NCGC00257070-01,0,c1ccc2ncsc2c1	
NCGC00258639-01,0,C1CCCCC1	
NCGC00259826-01,0,c1ccccc1Oc1ccccc1	
NCGC00255977-01,0,c1(ccccc1)Sc1ccccc1	
NCGC00256776-01,0,C(N1CCCCC1)N1CCCCC1	
NCGC00257541-01,0,c12c(cccc1)ccc(c2)C(=O)C	
NCGC00254854-01,0,[nH]1cccc1C(=O)C	
NCGC00255769-01,0,C(=O)(C)c1cnccc1	
NCGC00256730-01,0,C(=O)(CC(=O)C)Nc1ccc2[nH]c(=O)[nH]c2c1	
NCGC00258199-01,0,C(=O)(CC(=O)C)OCC	
NCGC00259219-01,0,CCCC(=O)C	
NCGC00256051-01,0,C(=O)(C)NCCO	
NCGC00257762-01,0,c1(C(=O)NC[C@@H]2CCCCN2)c(ccc(c1)OCC(F)(F)F)OCC(F)(F)F.CC(=O)O	
NCGC00257423-01,0,C1C[C@H]2C([C@@]1([C@@H](C2)OC(=O)C)C)(C)C	
NCGC00255449-01,0,C(c1ccccc1)C(OC(=O)C)(C)C	
NCGC00259375-01,0,CC(=O)OCc1ccccc1	
NCGC00258127-01,0,C(C)(C)(C#N)C(C)(C)C#N	
NCGC00258200-01,0,ClC(=O)C(C)(C)C	
NCGC00255598-01,0,C(=O)(c1ccc(cc1)C(C)(C)C)O	
NCGC00256906-01,0,O=CC[C@@H](CC(C)(C)C)C	
NCGC00258618-01,0,C(CN(CCO)C(C)(C)C)O	
NCGC00254992-01,0,C(=O)(C=C)NC(C)(C)C	
NCGC00258022-01,0,C(=O)(CC(C=C)(C)C)OC	
NCGC00255903-01,0,C(CC(C)(OC)C)O	
NCGC00259860-01,0,CC(C)(Cl)Cl	
NCGC00257997-01,0,C(C([C@@H](C(C)C)O)(C)C)O	
NCGC00257702-01,0,C(C([C@@H](C(C)C)O)(C)C)OC(=O)C(C)C	
NCGC00255558-01,0,C(C(COC(=O)c1ccccc1)(C)C)OC(=O)c1ccccc1	
NCGC00256823-01,0,c1ccccc1CCC(C)(C)O	
NCGC00257578-01,0,CC(C)C=O	
NCGC00256669-01,0,C(#N)c1ccc(cc1)C(C)C	
NCGC00254985-01,0,c1(ccc(C[C@@H](C=O)C)cc1)C(C)C	
NCGC00258082-01,0,CC(C)CC#N	
NCGC00258660-01,0,CC(=O)CC(C)C	
NCGC00255754-01,0,C(=O)(CCCC(C)C)O	
NCGC00256874-01,0,c1(ccc(cc1)OCCOCCO)CCCCCCC(C)C	
NCGC00254318-01,0,c1(c(C(=O)OCCCCCCCC(C)C)cccc1)C(=O)OCCCCCCCC(C)C	
NCGC00258020-01,0,c1(ccccc1C(=O)OCCCCCC(C)C)C(=O)OCCCCCC(C)C	
NCGC00256140-01,0,C(=O)(CCS)OCCCCCC(C)C	
NCGC00257551-01,0,C(CCC(C)C)O	
NCGC00256869-01,0,C(CC(C)C)OC(=O)c1ccccc1	
NCGC00256819-01,0,C(=O)(/C=C/c1ccccc1)OCC(C)C	
NCGC00255035-01,0,C(COC(C)C)O	
NCGC00257404-01,0,S(Cc1occc1)C(C)C	
NCGC00260373-01,0,CC(C)(C)C[C@@H](CC(=O)Cl)C	
NCGC00258084-01,0,C[C@@H](CC)C(=O)C	
NCGC00254961-01,0,[P@](=O)(OCC)(S[C@H](CC)C)N1C(=O)SCC1	
NCGC00257601-01,0,C(C(CO)C)O	
NCGC00256715-01,0,C([C@H](OC(=O)CCCCCCCC)C)OC(=O)CCCCCCCC	
NCGC00259684-01,0,NC[C@@H](N)C	
NCGC00257835-01,0,CC(CCC(C)(O)C)(O)C	
NCGC00254716-01,0,C=C[C@](CC/C=C(/CC)\C)(O)C	
NCGC00254693-01,0,C[C@@H]([C@@H](C)O)O	
NCGC00258059-01,0,c1ccc([C@@H](O)C)cc1	
NCGC00258551-01,0,C([C@H](C)O)Cl	
NCGC00255009-01,0,C1(=O)C(=C(C[C@H](C1)C1CCOCC1)O)/C(=N/OC/C=C/Cl)/CC	
NCGC00260500-01,0,CC[Ge](CC)(CC)Cl	
NCGC00255208-01,0,CC/C=C/CCO	
NCGC00256657-01,0,C/C=C/C(=O)CCCC	
NCGC00256202-01,0,[C@@H]1(C([C@H](C1(C)C)O)(C)C)O	
NCGC00260520-01,0,CC1=Nc2ccccc2C1(C)C	
NCGC00258684-01,0,C1C[C@@H](CC[C@]1(N)C)C(C)(N)C	
NCGC00254914-01,0,n1cc(cc(c1C1=N[C@@](C(=O)N1)(C)C(C)C)C(=O)O)CC	
NCGC00257282-01,0,C1C[C@@]2(C[C@H]1C([C@@H]2O)(C)C)C	
NCGC00259469-01,0,c1(cc(c(cc1C)C)C)C	
NCGC00258670-01,0,Cc1cc(c(cc1C)N)C	
NCGC00256639-01,0,c1(O)c(c(cc(c1)C)C)C	
NCGC00255090-01,0,n1n(c(cc1C)C)CO	
NCGC00256499-01,0,c1(c(ccc(c1)Cl)O)C	
NCGC00258817-01,0,c1(cccc(c1)C)N	
NCGC00256241-01,0,[C@H]1(C([C@H](CC=C1C)C)(C)C)/C=C/C(=O)C	
NCGC00258665-01,0,Cc1ccc(C)cc1	
NCGC00254916-01,0,c1(cc(ccc1C)C)S(=O)(=O)O	
NCGC00259481-01,0,c1(ccc(cc1)C(C)C)C	
NCGC00255334-01,0,Cc1ccc(cc1)C(C)(C)O	
NCGC00258643-01,0,Cc1ccc(C(=O)O)cc1	
NCGC00255155-01,0,c1(ccc(c(c1)C)C)C(c1ccc(c(c1)C)C)C	
NCGC00256625-01,0,N1c2c(cc(cc2)C)CCC1	
NCGC00257895-01,0,Cc1cccc2cccnc12	
NCGC00254140-01,0,Oc1c(C)cccc1	
NCGC00256097-01,0,n1c(c(nc(c1C)C)C)C	
NCGC00258868-01,0,Cc1ncc[nH]1	
NCGC00257432-01,0,O1C(=O)N(C[C@@H]([C@]21CCN(CC2)C1(CCN(CC1)C(=O)c1c(ncnc1C)C)C)CCCC)CC1CCOCC1	
NCGC00256665-01,0,O1P(OCC(C1)(C)C)Oc1ccccc1	
NCGC00183860-01,0,S(=O)(=O)(c1cc(S(=O)(=O)N)c(cc1)Cl)N(C[C@@]1(OCCC1)C)C	
NCGC00256796-01,0,[C@H]12[C@@]3(C(CCC1=O)(C)C)CC[C@@H](C2(C)C)C3	
NCGC00258231-01,0,CCC(=O)CC	
NCGC00258671-01,0,CCC(=O)CCC	
NCGC00255105-01,0,O=C(CCCCC)CC	
NCGC00258284-01,0,C(=O)(CC)OC	
NCGC00256024-01,0,C(=O)(O[C@@H](C)c1ccccc1)CC	
NCGC00256677-01,0,C(=O)(OCCOc1ccccc1)CC	
NCGC00254956-01,0,C(=O)(O)C(CC)CC	
NCGC00260429-01,0,CCC(CC)C=O	
NCGC00257701-01,0,C([C@H](CC)Cl)Cl	
NCGC00256061-01,0,C(C(CO)CC)O	
NCGC00256273-01,0,C(/C=C/CCC)O	
NCGC00258624-01,0,CCC=O	
NCGC00258617-01,0,CCc1ccccc1	
NCGC00255959-01,0,P(=S)(Oc1nc(nc(c1)OCC)CC)(OC)OC	
NCGC00257308-01,0,C1(=O)CCC(CC1)CCC	
NCGC00256846-01,0,O1[C@@H](CCCC1=O)CCC	
NCGC00258331-01,0,CCCCCC	
NCGC00254504-01,0,CCCCCC(=O)O	
NCGC00254267-01,0,O=C(O)CCCCCC	
NCGC00257442-01,0,CCCCCCCCC=O	
NCGC00258092-01,0,CCCCCCCCCCC=O	
NCGC00256101-01,0,CCCCCCCCCCCCCCCCC	
NCGC00258010-01,0,C(CCCCCCCCCCCCC)Cl	
NCGC00258366-01,0,C(CCCCCCCCC)Cl	
NCGC00254141-01,0,CCCCCCCCCCO	
NCGC00256022-01,0,C(CCCCCCC)SCC	
NCGC00258799-01,0,CCCCCCCO	
NCGC00260444-01,0,O=NOCCCCC	
NCGC00255753-01,0,CCCCCSCCCCC	
NCGC00254008-01,0,N(CCCC)(CCCC)CCCC	
NCGC00255913-01,0,C(=O)(NCCCC)NCCCC	
NCGC00255990-01,0,c1(ccccc1)NCCCC	
NCGC00256146-01,0,ClS(=O)(=O)CCCC	
NCGC00257651-01,0,C(COCCOCCC)O	
NCGC00255279-01,0,OCCN(CC)c1cc(C)ccc1	
NCGC00255144-01,0,N1(CN(CN(C1)CC)CC)CC	
NCGC00255702-01,0,C(=O)([C@H](C)OC(=O)Nc1ccccc1)NCC	
